caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
104065.0,1.8571428571428572,1.0,82214.0,1.0,3.0,22.0,R,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,8.0,8.0,2.0,2.0,8.0,1.0,2.0,78.0,1.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,
104066.0,9.571428571428571,1.0,82214.0,1.0,2.0,17.0,S,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,58.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,4.0,9.0,1.0,2.0,,4.0,4.0,3.0,1.0,1.0,1.0,,
104067.0,12.0,1.0,82214.0,1.0,3.0,5.0,U,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,9.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,9.0,5.0,2.0,60.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,5.0,6.0,1.0,2.0,,2.0,2.0,2.0,1.0,9.0,1.0,,
104094.0,5.142857142857143,1.0,82214.0,1.0,3.0,1.0,U,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,38.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,11.0,1.0,1.0,6.0,1.0,3.0,1.0,,4.0,3.0,1.0,1.0,1.0,1.0,,
104101.0,1.3571428571428572,1.0,82214.0,1.0,2.0,17.0,S,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,27.0,6.0,1.0,2.0,2.0,2.0,,,,2.0,,1.0,6.0,2.0,,1.0,,1.0,2.0,6.0,1.0,2.0,,3.0,1.0,,1.0,1.0,1.0,,
104102.0,3.2857142857142856,1.0,82214.0,1.0,3.0,48.0,S,1.0,1.0,2.0,4.0,9.0,9.0,4.0,4.0,4.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,9.0,9.0,2.0,1.0,9.0,2.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,64.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,13.0,,1.0,9.0,2.0,1.0,3.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,,
104103.0,2.9285714285714284,1.0,82214.0,1.0,2.0,29.0,U,5.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,99.0,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,61.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,6.0,8.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,
104107.0,2.7142857142857144,1.0,82214.0,1.0,2.0,17.0,U,5.0,2.0,1.0,3.0,9.0,3.0,2.0,3.0,,3.0,2.0,1.0,1.0,9.0,9.0,1.0,9.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,9.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,9.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,62.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,2.0,,1.0,,1.0,3.0,2.0,1.0,2.0,,3.0,3.0,3.0,1.0,1.0,1.0,,
104114.0,1.3571428571428572,1.0,82214.0,1.0,3.0,48.0,S,5.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,67.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,4.0,6.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,
104119.0,4.357142857142857,1.0,82214.0,1.0,2.0,17.0,S,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,53.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,1.0,,2.0,3.0,3.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,
104126.0,2.2142857142857144,1.0,82214.0,1.0,3.0,48.0,R,1.0,1.0,2.0,2.0,1.0,9.0,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,9.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,71.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,2.0,,13.0,,1.0,3.0,3.0,1.0,2.0,,4.0,2.0,2.0,2.0,2.0,1.0,,
104130.0,2.642857142857143,1.0,82214.0,1.0,3.0,22.0,S,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,83.0,6.0,1.0,2.0,2.0,2.0,,,,2.0,,1.0,4.0,2.0,,10.0,,,6.0,3.0,1.0,2.0,,5.0,1.0,,1.0,2.0,1.0,,
104136.0,2.2857142857142856,1.0,82214.0,1.0,3.0,48.0,U,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,8.0,1.0,8.0,3.0,2.0,64.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,,2.0,,2.0,4.0,5.0,1.0,2.0,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,
104139.0,6.571428571428571,1.0,82514.0,1.0,3.0,40.0,R,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,1.0,2.0,9.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,75.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,12.0,,,4.0,10.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,,
104144.0,4.785714285714286,1.0,82214.0,1.0,3.0,48.0,U,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,3.0,1.0,1.0,4.0,2.0,77.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,6.0,1.0,2.0,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,
104155.0,1.9285714285714286,1.0,82214.0,1.0,3.0,48.0,R,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,50.0,3.0,,1.0,1.0,1.0,,,,3.0,1.0,,6.0,2.0,,2.0,,2.0,2.0,6.0,1.0,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,,
104173.0,1.0,1.0,82214.0,1.0,3.0,47.0,U,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,9.0,1.0,1.0,2.0,,9.0,,1.0,2.0,,2.0,9.0,2.0,9.0,9.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,9.0,9.0,3.0,2.0,1.0,4.0,2.0,70.0,6.0,2.0,2.0,2.0,2.0,,,,2.0,,1.0,3.0,2.0,,13.0,,1.0,1.0,3.0,1.0,2.0,,9.0,2.0,1.0,2.0,2.0,1.0,,
104177.0,3.142857142857143,1.0,82214.0,1.0,4.0,8.0,S,3.0,2.0,2.0,2.0,2.0,3.0,9.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,9.0,2.0,2.0,,9.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.0,9.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,60.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,8.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,
104182.0,1.7142857142857142,1.0,82214.0,1.0,4.0,8.0,R,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,76.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,
104203.0,10.571428571428571,1.0,82214.0,1.0,3.0,13.0,S,5.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,,2.0,1.0,2.0,9.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,54.0,4.0,,2.0,9.0,9.0,,,,9.0,,1.0,1.0,1.0,,13.0,,2.0,1.0,5.0,1.0,2.0,,2.0,4.0,3.0,1.0,2.0,2.0,1.0,
104230.0,2.642857142857143,1.0,82214.0,1.0,3.0,48.0,S,5.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,57.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,13.0,,9.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,
104244.0,4.071428571428571,1.0,82214.0,1.0,2.0,39.0,U,5.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,67.0,3.0,,2.0,2.0,2.0,,,,2.0,,1.0,6.0,2.0,,1.0,,2.0,3.0,2.0,1.0,2.0,,3.0,1.0,,1.0,2.0,1.0,,
104254.0,4.071428571428571,1.0,82214.0,1.0,1.0,36.0,U,5.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,56.0,5.0,,2.0,2.0,2.0,,,,2.0,,1.0,4.0,2.0,,1.0,,1.0,3.0,5.0,1.0,2.0,,1.0,5.0,3.0,1.0,1.0,1.0,,
104255.0,1.3571428571428572,1.0,82214.0,1.0,3.0,48.0,S,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,67.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,13.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,
104259.0,3.642857142857143,1.0,82214.0,1.0,3.0,21.0,U,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,60.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,5.0,2.0,2.0,1.0,2.0,1.0,,
104262.0,4.357142857142857,1.0,82514.0,1.0,3.0,28.0,R,1.0,1.0,2.0,4.0,9.0,2.0,2.0,1.0,2.0,,3.0,2.0,1.0,9.0,9.0,1.0,2.0,1.0,9.0,99.0,,,2.0,1.0,9.0,9.0,,1.0,1.0,,,,9.0,2.0,2.0,2.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,2.0,1.0,9.0,1.0,3.0,9.0,2.0,2.0,4.0,8.0,8.0,8.0,1.0,2.0,73.0,3.0,,2.0,2.0,2.0,,,,2.0,,1.0,3.0,2.0,,1.0,,1.0,4.0,1.0,1.0,2.0,,9.0,1.0,,2.0,2.0,2.0,,
104277.0,3.857142857142857,1.0,82214.0,1.0,4.0,8.0,U,3.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,9.0,2.0,,1.0,2.0,,2.0,9.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,8.0,8.0,3.0,2.0,8.0,3.0,2.0,76.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,2.0,2.0,5.0,1.0,3.0,9.0,3.0,1.0,,1.0,2.0,1.0,,
104288.0,1.5714285714285714,1.0,82214.0,1.0,4.0,4.0,U,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,,1.0,3.0,1.0,9.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,9.0,2.0,9.0,1.0,2.0,2.0,9.0,2.0,3.0,2.0,2.0,9.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,86.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,
104290.0,1.7142857142857142,1.0,82214.0,1.0,4.0,4.0,S,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,90.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,12.0,,,5.0,8.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,
104291.0,3.357142857142857,1.0,82314.0,1.0,4.0,4.0,U,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,47.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,,
104308.0,2.7857142857142856,1.0,82314.0,1.0,4.0,53.0,S,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,9.0,1.0,1.0,1.0,2.0,9.0,1.0,,,,9.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,49.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,1.0,,2.0,,2.0,5.0,6.0,1.0,1.0,,2.0,5.0,4.0,1.0,1.0,1.0,,
104310.0,2.2142857142857144,1.0,82214.0,1.0,4.0,6.0,S,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,50.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,12.0,,,6.0,2.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,,
104313.0,1.7142857142857142,1.0,82214.0,1.0,4.0,6.0,S,4.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,62.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,7.0,,,6.0,8.0,1.0,2.0,,4.0,1.0,,1.0,1.0,1.0,,
104315.0,3.142857142857143,1.0,82514.0,1.0,4.0,32.0,U,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,90.0,2.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,2.0,,2.0,3.0,3.0,1.0,2.0,,3.0,1.0,,2.0,2.0,2.0,,
104339.0,22.357142857142858,1.0,82214.0,1.0,4.0,6.0,R,1.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,9.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,23.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,,1.0,,2.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,
104346.0,3.357142857142857,1.0,82214.0,1.0,4.0,6.0,U,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,18.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,10.0,,,3.0,6.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,
104369.0,7.571428571428571,1.0,82214.0,1.0,4.0,53.0,U,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,2.0,2.0,9.0,1.0,2.0,1.0,2.0,2.0,9.0,3.0,3.0,9.0,9.0,8.0,8.0,1.0,1.0,2.0,69.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,,
104376.0,1.5714285714285714,1.0,82214.0,1.0,4.0,6.0,S,3.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,69.0,7.0,2.0,2.0,9.0,9.0,,,,9.0,,1.0,1.0,2.0,,10.0,,,4.0,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
